;Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;employeecount;employeenumber;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NUMCOMPANIESWORKED;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TOTALWORKINGYEARS;TrainingTimesLastYear;WORKLIFEBALANCE;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YEARSWITHCURRMANAGER;SameAsMonthlyIncome;DateBirth;Salary;RoleDepartament;NUMBERCHILDREN;RemoteWork
1358;36;Yes;;660,0$;;15;3;;1;1052;1;0;81;3;2; labORatorY TEchNiCian ;3;Divorced;nan;7858;7;;;14;3;2;nan;1;9;3;2;1;nan;0;0;nan;1987;1000000000$;;;True
1359;28;No;travel_rarely;1144,0$; Sales ;10;1;Medical;1;1056;4;0;74;3;1; saLEs RePREsentAtiVE ;2;Married;1052;23384;1;Y;No;22;4;2;nan;0;nan;5;3;1;nan;0;0;1052;1995;1000000000$; saLEs RePREsentAtiVE  -  Sales ;;1
1360;43;No;;415,0$;;25;3;;1;1076;3;0;Not Available;2;3; sALEs ExECutiVe ;4;;nan;5268;5;Y;No;13;3;3;nan;1;18;5;3;1;nan;0;0;nan;1980;1000000000$;;;1
1361;21;Yes;travel_rarely;1334,0$; Research & Development ;10;3;;1;1079;3;1;36;2;1; laBOrATORY TechNiCiAn ;1;Single;nan;17258;1;;No;13;nan;1;nan;0;1;6;2;1;nan;1;0;nan;2002;1000000000$; laBOrATORY TechNiCiAn  -  Research & Development ;;Yes
1362;51;Yes;travel_rarely;1323,0$;;4;4;;1;1081;1;0;34;3;1; resEaRcH scieNtIST ;3;Married;2461;10332;9;;;12;nan;3;nan;3;18;2;4;10;nan;2;7;2461;1972;1000000000$;;;0
1363;37;No;;309,0$; Sales ;10;4;;1;1105;4;1;88;2;2; sALes exECutIVe ;4;Divorced;nan;24223;2;;Yes;14;nan;3;nan;3;8;5;3;1;nan;0;0;nan;1986;1000000000$; sALes exECutIVe  -  Sales ;;0
1364;28;Yes;;1009,0$; Research & Development ;1;3;Medical;1;1111;1;0;45;2;1; LabOraToRy technICiAN ;2;Divorced;2596;7160;1;;No;15;nan;1;80;2;nan;2;3;1;nan;0;0;2596;1995;1000000000$; LabOraToRy technICiAN  -  Research & Development ;;0
1365;50;Yes;;nan$;;1;4;;1;1113;4;0;81;3;2; sales EXecUTIvE ;3;Single;4728;17251;3;Y;Yes;14;3;4;80;0;5;4;3;0;nan;0;0;4728;1973;1000000000$;;;True
1366;34;No;;697,0$;;3;4;;1;1115;3;0;40;2;1; ResEaRCh sCiEnTIsT ;4;;nan;22478;3;Y;No;17;3;4;nan;3;6;2;3;0;nan;0;0;nan;1989;1000000000$;;;1
1367;38;No;travel_rarely;130,0$;;2;2;Marketing;1;1125;4;0;32;3;3; SAlEs eXEcUTIVe ;2;Single;7351;20619;7;Y;No;16;3;3;nan;0;nan;2;3;1;nan;0;0;7351;1985;1000000000$;;;Yes
1368;42;No;;188,0$;;29;3;;1;nan;2;0;56;1;2; LAboRaTOrY tEcHNicIaN ;4;;nan;9558;4;;;19;3;1;nan;0;16;3;3;1;nan;0;0;nan;1981;1000000000$;;;0
1369;18;Yes;;247,0$;;8;1;;1;1156;3;0;80;3;1; laborATOry TechNiCiAN ;3;Single;nan;13556;1;;No;12;3;4;nan;0;nan;0;3;0;nan;0;0;nan;2005;1000000000$;;;Yes
1370;41;No;;167,0$;;12;4;;1;1158;2;0;46;3;1; lABOraToRy TEChNIciaN ;4;;4766;9051;3;;Yes;11;3;1;80;1;6;4;nan;1;nan;0;0;4766;1982;1000000000$;;;0
1371;35;No;travel_rarely;982,0$; Research & Development ;1;4;Medical;1;1172;4;0;58;2;1; lAborAtORY TeCHNIciAN ;3;;2258;16340;6;Y;No;12;3;2;nan;1;nan;2;3;8;nan;1;7;2258;1988;1000000000$; lAborAtORY TeCHNIciAN  -  Research & Development ;;1
1372;32;No;;862,0$; Sales ;2;1;;1;1190;3;1;76;3;1; SAlES rePrESentaTIVe ;1;;2827;14947;1;;;12;3;3;80;3;1;3;3;1;nan;0;0;2827;1991;1000000000$; SAlES rePrESentaTIVe  -  Sales ;;True
1373;22;Yes;;1256,0$;;3;4;Life Sciences;1;nan;3;0;48;2;1; reseARcH ScIenTisT ;4;Married;2853;4223;0;;Yes;11;3;2;nan;1;1;5;3;0;nan;0;0;2853;2001;1000000000$;;;True
1374;44;No;non-travel;111,0$;;-26;3;;1;1206;26;0;74;1;1; resEarch SCienTIst ;3;Single;2290;4279;2;Y;No;13;nan;4;nan;0;6;3;3;0;nan;0;0;2290;1979;1000000000$;;;Yes
1375;41;Yes;non-travel;906,0$;;5;2;Life Sciences;1;1210;1;0;95;2;1; rEsEarCh scIEntISt ;1;;2107;20293;6;;No;17;3;1;nan;1;5;2;1;1;nan;0;0;2107;1982;1000000000$;;;1
1376;40;No;travel_frequently;1184,0$;;2;4;;1;nan;2;0;62;3;2; saLes eXEcutIvE ;2;;nan;25440;5;;No;12;3;4;nan;3;nan;2;3;0;nan;0;0;nan;1983;1000000000$;;;False
1377;24;Yes;;984,0$;;17;2;Life Sciences;1;nan;4;1;97;3;1; laboRATOry techNICiAn ;2;;2210;3372;1;;;13;3;1;80;1;1;3;1;1;nan;0;0;2210;1999;1000000000$;;;1
1378;42;No;travel_frequently;458,0$;;26;5;Medical;1;1242;1;1;60;3;3; ReSeARCH dIREctOR ;1;Married;13191;23281;3;;Yes;17;3;3;80;0;nan;6;3;1;nan;0;0;13191;1981;1000000000$;;;False
1379;49;No;;1098,0$; Research & Development ;4;2;Medical;1;1256;1;0;85;2;5; mANager ;3;Married;nan;12124;2;;;13;nan;3;80;1;23;2;4;1;nan;0;0;nan;1974;1000000000$; mANager  -  Research & Development ;;True
1380;48;No;travel_rarely;969,0$;;2;2;Technical Degree;1;1258;4;0;76;4;1; labOrATORY tEcHNiCIaN ;2;Single;nan;16620;5;Y;;11;3;3;nan;0;7;4;2;1;nan;0;0;nan;1975;1000000000$;;;True
1381;29;No;travel_rarely;1329,0$; Research & Development ;7;3;;1;1260;3;0;82;3;2; HEAlThcARe rEPREseNtATIVe ;4;;nan;4204;1;;;11;3;2;80;2;6;2;3;6;nan;1;0;nan;1994;1000000000$; HEAlThcARe rEPREseNtATIVe  -  Research & Development ;;Yes
1382;48;No;;715,0$; Research & Development ;1;3;Life Sciences;1;1263;4;0;76;2;5; REsEArCH dIrECTOr ;4;Single;18265;8733;6;;No;12;3;3;nan;0;nan;3;4;1;nan;0;0;18265;1975;1000000000$; REsEArCH dIrECTOr  -  Research & Development ;;True
1383;34;No;;1320,0$;;20;3;Technical Degree;1;nan;3;1;89;4;1; rESeaRCH ScientIST ;3;;nan;21643;0;;No;17;3;4;nan;0;2;5;2;1;nan;0;0;nan;1989;1000000000$;;;True
1384;19;No;;265,0$;;25;3;Life Sciences;1;1269;2;1;57;4;1; reSEArCH sCieNTiST ;4;Single;nan;21221;1;Y;;12;3;4;nan;0;1;2;3;1;nan;0;1;nan;2004;1000000000$;;;Yes
1385;23;No;;373,0$;;1;2;;1;1270;4;0;47;3;1; rEseARCH sCIeNTisT ;3;;nan;16901;1;Y;No;22;4;4;nan;1;1;2;3;1;0;0;1;nan;2000;1000000000$;;;False
1386;25;Yes;travel_frequently;599,0$;;-32;1;;1;1273;3;0;73;1;1; saLEs rEpRESEnTAtiVe ;4;Single;1118;8040;1;Y;Yes;14;nan;4;nan;0;1;4;3;1;nan;1;0;1118;1998;1000000000$;;;1
1387;42;No;;603,0$;;-34;4;Medical;1;nan;2;1;78;4;2; REsearCH sCIeNTIst ;2;Married;2372;5628;6;Y;Yes;16;3;4;nan;0;18;2;3;1;nan;0;0;2372;1981;1000000000$;;;0
1388;51;No;travel_frequently;968,0$;;6;2;Medical;1;nan;2;1;40;2;1; lABoraTORY tEcHnicIAN ;3;Single;2838;4257;0;Y;;14;3;2;nan;0;8;6;2;7;nan;7;7;2838;1972;1000000000$;;;False
1389;45;No;travel_frequently;364,0$;;25;3;Medical;1;1306;2;1;Not Available;3;5; manAGEr ;2;;18061;13035;3;;;22;4;3;80;0;22;4;3;0;nan;0;0;18061;1978;1000000000$;;;0
1390;27;No;;1291,0$;;11;3;Medical;1;1364;3;1;98;4;1; salEs repResEntatiVe ;4;Married;nan;6527;8;;;14;nan;2;nan;1;5;4;3;1;nan;0;0;nan;1996;1000000000$;;;1
1391;18;No;non-travel;1124,0$;;1;3;;1;1368;4;1;97;3;1; LaBoRAtORy TEcHnICiAN ;4;Single;1611;19305;1;Y;;15;3;3;nan;0;0;5;4;0;nan;0;0;1611;2005;1000000000$;;;0
1392;31;Yes;travel_frequently;703,0$;;2;3;;1;1379;3;1;90;2;1; SaLeS RepRESenTatIve ;4;Single;nan;11882;7;;No;14;3;3;nan;0;3;3;4;1;nan;0;0;nan;1992;1000000000$;;;Yes
1393;31;Yes;travel_frequently;nan$;;1;4;Life Sciences;1;1427;2;1;50;1;1; sALeS RePReSENtAtiVe ;3;Single;nan;16154;1;;;12;nan;2;nan;0;nan;3;3;1;nan;0;0;nan;1992;1000000000$;;;0
1394;31;Yes;travel_rarely;202,0$;;8;3;Life Sciences;1;1433;1;1;34;2;1; RESEaRcH sCientiSt ;2;;nan;22262;1;Y;;12;3;3;nan;0;nan;3;4;1;nan;0;0;nan;1992;1000000000$;;;False
1395;27;No;travel_rarely;1377,0$;;11;1;Life Sciences;1;1434;2;0;91;3;1; laBOrAtOry TEChnICiAn ;1;Married;nan;7679;0;;;14;3;2;80;0;6;3;4;5;nan;1;4;nan;1996;1000000000$;;;0
1396;39;Yes;;592,0$;;2;3;;1;1458;1;1;54;2;1; laBORatory tecHnIcian ;1;Single;nan;17181;2;;Yes;23;4;2;nan;0;11;2;4;1;nan;0;0;nan;1984;1000000000$;;;1
1397;44;No;travel_frequently;383,0$;;1;5;Marketing;1;1481;1;1;79;3;2; sAlES ExecUTiVE ;3;Married;4768;9282;7;;;12;nan;3;nan;1;11;4;2;1;nan;0;0;4768;1979;1000000000$;;;False
1398;30;No;;990,0$; Research & Development ;-25;3;;1;1482;25;0;Not Available;3;1; rESeaRch SCIeNTIST ;3;;1274;7152;1;Y;;13;3;2;80;2;1;2;2;1;nan;0;0;1274;1993;1000000000$; rESeaRch SCIeNTIST  -  Research & Development ;;False
1399;35;No;travel_rarely;660,0$;;-26;1;Life Sciences;1;nan;4;0;76;3;1; sALES rePReSEntATIvE ;3;;2404;16192;1;;No;13;nan;1;nan;1;1;3;3;1;0;0;0;2404;1988;1000000000$;;;1
1400;24;Yes;travel_frequently;381,0$;;9;3;;1;1494;2;0;89;3;1; LABorAToRy TecHnicIan ;1;;nan;16998;2;;;11;3;3;nan;0;nan;2;2;0;nan;0;0;nan;1999;1000000000$;;;False
1401;24;No;;830,0$;;13;2;;1;nan;4;1;78;3;1; SaLes rEprESENtatIVe ;2;Married;2033;7103;1;Y;;13;3;3;80;1;1;2;nan;1;nan;0;0;2033;1999;1000000000$;;;True
1402;28;Yes;;289,0$;;2;2;Medical;1;1504;3;0;Not Available;2;1; LaBORAToRy teChnICiAn ;1;Single;2561;5355;7;;No;11;nan;3;nan;0;8;2;2;0;nan;0;0;2561;1995;1000000000$;;;True
1403;28;No;travel_rarely;1423,0$;;1;3;Life Sciences;1;nan;1;0;72;2;1; rESeARch SCIentisT ;3;;1563;12530;1;Y;;14;3;4;nan;1;1;2;1;1;nan;0;0;1563;1995;1000000000$;;;False
1404;33;No;;516,0$;;8;5;;1;1515;4;0;69;3;2; HeALThCARE rEPRESEnTATIvE ;3;;6388;22049;2;Y;;17;3;1;nan;0;14;6;3;0;nan;0;0;6388;1990;1000000000$;;;Yes
1405;39;No;travel_rarely;1089,0$;;6;3;;1;1525;2;1;32;3;3; MAnuFActUring DIrEcToR ;2;Single;8376;9150;4;Y;;18;nan;4;nan;0;9;3;3;2;nan;2;2;8376;1984;1000000000$;;;False
1406;42;No;;1210,0$;;2;3;Medical;1;1542;3;0;68;2;1; LAboRAtORy TEcHNIcian ;2;Married;4841;24052;4;Y;;14;nan;2;nan;1;nan;3;nan;1;nan;0;0;4841;1981;1000000000$;;;True
1407;29;No;travel_rarely;598,0$;;9;3;;1;1558;3;0;91;4;1; ResEArch SCIENTiSt ;3;Married;nan;22376;6;;No;18;3;1;nan;2;nan;2;2;1;0;0;0;nan;1994;1000000000$;;;0
1408;35;No;travel_rarely;992,0$;;1;3;;1;1564;4;0;68;2;1; LABORAtoRY tEcHniCIAn ;1;;nan;21731;1;;No;19;3;2;nan;0;nan;3;3;3;nan;1;2;nan;1988;1000000000$;;;0
1409;35;Yes;travel_rarely;104,0$;;-14;3;;1;nan;14;1;69;3;1; lABoRaTORY tEChniCiAN ;1;;2074;26619;1;;;12;3;4;nan;1;1;2;3;1;nan;0;0;2074;1988;1000000000$;;;1
1410;34;No;;479,0$;;-13;4;Medical;1;1577;13;0;35;3;1; ReSEArcH SCIEntisT ;4;Single;2972;22061;1;Y;;13;3;3;nan;0;nan;4;nan;1;nan;0;0;2972;1989;1000000000$;;;0
1411;26;No;travel_rarely;474,0$;;3;3;;1;1581;1;1;89;3;1; rESEArcH scienTIST ;4;;nan;11133;1;Y;;21;4;1;nan;0;1;5;3;1;nan;0;0;nan;1997;1000000000$;;;True
1412;36;No;travel_rarely;884,0$;;1;4;Life Sciences;1;nan;2;1;73;3;2; saLEs EXECUTive ;3;Single;6815;21447;6;;No;13;3;1;nan;0;nan;5;3;1;nan;0;0;6815;1987;1000000000$;;;1
1413;50;No;;264,0$;;-24;3;Marketing;1;1591;24;0;59;3;5; MANAgER ;3;Marreid;nan;19519;4;Y;Yes;16;nan;3;80;1;nan;2;3;1;nan;0;0;nan;1973;1000000000$;;;False
1414;42;No;travel_rarely;1059,0$;;9;2;;1;nan;4;0;93;2;5; MaNAgEr ;4;;nan;26362;8;;No;22;4;4;nan;0;24;2;3;1;nan;0;1;nan;1981;1000000000$;;;False
1415;35;No;;1349,0$;;7;2;Life Sciences;1;1601;3;0;63;2;1; LAboRatORy TecHNicIaN ;4;;2690;7713;1;;No;18;3;4;nan;1;nan;5;2;1;nan;0;1;2690;1988;1000000000$;;;0
1416;46;No;travel_rarely;563,0$;;1;4;Life Sciences;1;1602;4;0;56;4;4; MAnAgER ;1;;17567;3156;1;Y;;15;3;2;80;0;27;5;1;26;nan;0;12;17567;1977;1000000000$;;;0
1417;18;Yes;travel_frequently;544,0$; Sales ;3;2;Medical;1;1624;2;1;70;3;1; SALEs REpRESentatIve ;4;Single;1569;18420;1;;Yes;12;3;3;80;0;0;2;4;0;nan;0;0;1569;2005;1000000000$; SALEs REpRESentatIve  -  Sales ;;True
1418;29;No;;991,0$;;5;3;;1;1669;1;0;43;2;2; sAles exeCUTIvE ;2;Divorced;4187;3356;1;;Yes;13;nan;2;nan;1;10;3;2;10;nan;0;9;4187;1994;1000000000$;;;True
1419;31;No;;1112,0$;;5;4;Life Sciences;1;1673;1;1;67;3;2; Sales exECutive ;4;;nan;22589;1;;No;11;3;1;nan;2;10;2;nan;10;nan;0;2;nan;1992;1000000000$;;;Yes
1420;41;No;travel_rarely;1206,0$;;23;2;;1;1678;4;0;80;3;3; SaLES exECutIVE ;3;Single;nan;11591;3;;;16;3;4;nan;0;21;2;3;2;nan;0;2;nan;1982;1000000000$;;;True
1421;38;No;travel_rarely;1495,0$;;4;2;;1;nan;4;1;87;3;1; LaboRAtory TeChnICian ;3;;3306;26176;7;;;19;3;4;nan;1;7;5;nan;0;nan;0;0;3306;1985;1000000000$;;;Yes
1422;32;Yes;travel_rarely;1259,0$;;2;4;Life Sciences;1;nan;4;0;95;3;1; LAbOrATORY tEChNiciAn ;2;Single;1393;24852;1;;No;12;3;1;nan;0;1;2;3;1;nan;0;0;1393;1991;1000000000$;;;1
1423;60;No;;nan$;;1;4;;1;1697;3;0;92;1;3; heaLtHCAre rEprEsEntAtiVe ;4;Divorced;10883;20467;3;;No;20;4;3;nan;1;19;2;4;1;nan;0;0;10883;1963;1000000000$;;;0
1424;24;Yes;;240,0$;;22;1;;1;1714;4;0;58;1;1; humAN rESOURCes ;3;Married;nan;11585;1;;No;11;nan;3;nan;1;1;2;3;1;nan;0;0;nan;1999;1000000000$;;;Yes
1425;40;No;travel_rarely;369,0$;;8;2;Life Sciences;1;1724;2;1;92;3;2; maNuFaCturInG dirECTOR ;1;;nan;5041;2;;Yes;16;3;2;80;1;18;3;3;1;nan;0;0;nan;1983;1000000000$;;;True
1426;30;No;travel_rarely;793,0$;;-21;1;;1;nan;2;0;33;3;1; rEseArCh SCieNTISt ;4;Married;2862;3811;1;Y;No;12;3;2;80;1;10;2;2;10;nan;0;8;2862;1993;1000000000$;;;1
1427;47;No;non-travel;543,0$;;2;4;Marketing;1;1731;3;0;87;3;2; sAles eXecutIVE ;2;;nan;3536;7;Y;No;11;3;4;nan;1;4;3;1;1;nan;0;0;nan;1976;1000000000$;;;True
1428;32;Yes;travel_rarely;964,0$; Sales ;1;2;;1;nan;1;0;Not Available;1;2; SalES eXecUTiVE ;2;Single;6735;12147;6;;;15;3;2;80;0;10;2;3;0;nan;0;0;6735;1991;1000000000$; SalES eXecUTiVE  -  Sales ;;0
1429;45;No;travel_rarely;176,0$;;-41;3;Life Sciences;1;1744;41;1;56;1;3; huMAn ReSOurCES ;3;Marreid;9756;6595;4;;;21;4;3;nan;2;9;2;4;5;nan;0;3;9756;1978;1000000000$;;;Yes
1430;34;No;;181,0$;;2;4;;1;1755;4;0;97;4;1; ReSeaRch sCienTiSt ;4;Married;nan;5586;0;;Yes;14;3;1;80;3;6;3;3;5;nan;1;2;nan;1989;1000000000$;;;0
1431;33;Yes;;211,0$;;16;3;;1;1758;1;1;74;3;3; SaLEs ExEcutive ;1;;nan;10092;2;;Yes;20;4;3;80;0;nan;2;2;0;nan;0;0;nan;1990;1000000000$;;;True
1432;31;Yes;travel_rarely;1079,0$;;16;4;;1;1761;1;0;70;3;3; SAlEs exeCUTIVe ;3;Married;nan;19002;2;;;13;3;1;nan;3;nan;2;3;1;nan;0;0;nan;1992;1000000000$;;;True
1433;29;No;travel_rarely;590,0$;;4;3;Technical Degree;1;nan;4;1;91;2;1; ResEaRcH SCIentist ;1;Divorced;nan;10007;1;;;13;3;3;nan;1;nan;2;3;1;nan;0;0;nan;1994;1000000000$;;;Yes
1434;30;No;;305,0$;;16;3;;1;1763;3;0;58;4;2; HeALtHCare RepREseNTAtivE ;3;Married;5294;9128;3;Y;No;16;3;3;nan;1;10;3;3;7;nan;1;7;5294;1993;1000000000$;;;False
1435;38;No;travel_rarely;833,0$;;18;3;Medical;1;1766;2;0;60;1;2; HEALtHcAre rEPrESENtative ;4;Married;nan;24539;3;;;16;3;3;nan;1;nan;2;3;1;nan;1;0;nan;1985;1000000000$;;;1
1436;43;Yes;;807,0$;;17;3;Technical Degree;1;nan;3;0;38;2;1; rESEArch sciENTIST ;3;;2437;15587;9;;Yes;16;3;4;nan;1;6;4;3;1;nan;0;0;2437;1980;1000000000$;;;False
1437;55;No;travel_rarely;478,0$;;-44;3;;1;nan;3;0;60;2;5; rEseARch DIrEctOR ;1;Married;nan;19805;8;;No;12;3;2;nan;3;34;2;3;1;nan;0;0;nan;1968;1000000000$;;;False
1438;21;Yes;;337,0$;;7;1;Marketing;1;nan;2;0;31;3;1; sAleS REPrEsEnTATiVe ;2;Single;nan;4567;1;;;13;3;2;nan;0;nan;3;3;1;nan;1;0;nan;2002;1000000000$;;;Yes
1439;22;Yes;travel_rarely;1294,0$;;-45;1;Medical;1;1783;3;1;79;3;1; lABORaTOrY teChniCIan ;1;;nan;15999;1;;Yes;17;3;3;nan;0;1;6;3;1;nan;0;0;nan;2001;1000000000$;;;Yes
1440;37;No;travel_rarely;1239,0$;;8;2;Other;1;nan;3;0;89;3;2; HuMAn rEsOUrceS ;2;Divorced;4071;12832;2;Y;No;13;3;3;nan;0;19;4;2;10;nan;4;7;4071;1986;1000000000$;;;1
1441;42;No;travel_rarely;1128,0$;;13;3;;1;nan;2;0;95;4;2; hEALtHcaRE RePResEnTATivE ;1;Married;nan;5696;5;;No;18;nan;3;nan;2;10;2;2;0;nan;0;0;nan;1981;1000000000$;;;False
1442;18;No;;1431,0$;;14;3;;1;1839;2;1;33;3;1; reSEARcH sciEntIST ;3;Single;nan;8018;1;;;16;3;3;80;0;0;4;1;0;nan;0;0;nan;2005;1000000000$;;;True
1443;31;Yes;travel_rarely;359,0$;;18;5;Human Resources;1;1842;4;0;89;4;1; huMAn ReSouRcEs ;1;Married;2956;21495;0;;No;17;3;3;nan;0;2;4;3;1;nan;0;0;2956;1992;1000000000$;;;True
1444;36;No;travel_rarely;430,0$;;2;4;;1;1847;4;1;73;3;2; ReseaRch SCIenTIsT ;2;;nan;19573;4;Y;Yes;22;4;4;nan;1;nan;2;3;1;nan;0;0;nan;1987;1000000000$;;;Yes
1445;32;No;travel_frequently;1318,0$;;10;4;Marketing;1;1853;4;0;79;3;2; SALES EXECuTIVE ;4;;4648;26075;8;;;13;3;3;nan;0;nan;2;4;0;nan;0;0;4648;1991;1000000000$;;;1
1446;29;No;;726,0$;;29;1;Life Sciences;1;nan;4;0;93;1;2; HeaLthCaRe ReprESeNtAtIVE ;3;divorced;nan;21143;8;Y;No;17;nan;4;nan;2;11;3;nan;7;nan;1;6;nan;1994;1000000000$;;;0
1447;42;No;travel_rarely;1142,0$;;8;3;;1;1860;4;0;Not Available;3;1; LabORatoRY TEchNIcIan ;3;;nan;13624;4;;No;13;nan;4;nan;0;nan;3;3;0;nan;0;0;nan;1981;1000000000$;;;Yes
1448;29;No;travel_rarely;352,0$;;6;1;;1;1865;4;0;87;2;1; HUmAN rEsOURCEs ;2;Married;2804;15434;1;;No;11;3;4;80;0;nan;3;3;1;nan;0;0;2804;1994;1000000000$;;;Yes
1449;29;Yes;;nan$;;24;2;;1;nan;4;0;73;2;1; reSEarCh sciENTiSt ;4;;2439;14753;1;Y;Yes;24;nan;2;80;0;1;3;2;1;nan;1;0;2439;1994;1000000000$;;;0
1450;28;No;travel_rarely;1172,0$; Sales ;3;3;Medical;1;1875;2;1;78;3;1; SaLes REPREseNtATive ;2;;2856;3692;1;Y;No;19;3;4;nan;1;1;3;3;1;nan;0;0;2856;1995;1000000000$; SaLes REPREseNtATive  -  Sales ;;1
1451;30;Yes;;945,0$;;9;3;;1;1876;2;0;89;3;1; Sales REpresenTATiVE ;4;;nan;16019;1;Y;;13;3;3;80;0;nan;3;2;1;nan;0;0;nan;1993;1000000000$;;;False
1452;22;Yes;travel_rarely;391,0$; Research & Development ;7;1;Life Sciences;1;nan;4;0;75;3;1; ReSeArch sCIEnTiSt ;2;Single;nan;26092;1;;;23;4;1;80;0;1;2;3;1;nan;0;0;nan;2001;1000000000$; ReSeArch sCIEnTiSt  -  Research & Development ;;Yes
1453;26;No;;482,0$;;1;2;Life Sciences;1;1893;2;1;90;2;1; rEsEArCh sCIENtIsT ;3;;2933;14908;1;Y;Yes;13;3;3;nan;1;1;3;2;1;nan;1;0;2933;1997;1000000000$;;;0
1454;44;No;travel_rarely;170,0$;;1;4;;1;1903;2;0;78;4;2; heAlthcare rEPResENTatIvE ;1;;nan;9364;2;;;15;3;4;nan;1;10;5;3;2;0;2;2;nan;1979;1000000000$;;;True
1455;29;Yes;travel_frequently;746,0$; Sales ;24;3;Technical Degree;1;1928;3;0;45;4;1; sales REPReSeNtAtIVe ;1;Single;1091;10642;1;;No;17;3;4;nan;0;1;3;nan;1;nan;0;0;1091;1994;1000000000$; sales REPReSeNtAtIVe  -  Sales ;;1
1456;28;Yes;travel_rarely;1475,0$;;13;2;Marketing;1;1933;4;1;84;3;2; Sales exECUTIvE ;3;;nan;23352;3;Y;Yes;11;3;4;nan;0;6;0;3;2;nan;2;2;nan;1995;1000000000$;;;Yes
1457;56;No;travel_rarely;1443,0$;;11;5;;1;1935;4;1;89;2;2; SALEs eXEcutivE ;1;Married;nan;20328;4;;;16;3;3;nan;1;nan;3;3;0;nan;0;0;nan;1967;1000000000$;;;Yes
1458;39;No;travel_rarely;867,0$;;9;2;;1;1936;1;0;87;3;2; MANuFACtUrinG DIreCtOr ;1;Married;5151;12315;1;;No;25;4;4;80;1;10;3;3;10;nan;7;9;5151;1984;1000000000$;;;True
1459;58;No;;605,0$;;21;3;;1;1938;4;1;72;3;4; MAnAGeR ;4;;nan;11761;4;;Yes;13;3;3;nan;1;nan;2;2;1;nan;0;0;nan;1965;1000000000$;;;Yes
1460;42;No;travel_rarely;419,0$; Sales ;12;4;Marketing;1;1943;2;0;77;3;2; sAles execUtIve ;4;Divorced;nan;2900;3;;;12;nan;3;nan;2;14;4;3;0;nan;0;0;nan;1981;1000000000$; sAles execUtIve  -  Sales ;;False
1461;27;Yes;;1337,0$;;22;3;;1;1944;1;1;58;2;1; HuMAn RESOUrceS ;2;Married;2863;19555;1;Y;No;12;3;1;nan;0;nan;2;3;1;nan;0;0;2863;1996;1000000000$;;;False
1462;38;No;travel_rarely;1404,0$;;1;3;;1;1961;1;0;59;2;1; SaLes RePreSentAtIvE ;1;Single;2858;11473;4;;;14;3;1;nan;0;20;3;2;1;nan;0;0;2858;1985;1000000000$;;;1
1463;32;No;;1373,0$;;5;4;Life Sciences;1;1966;4;0;56;2;2; MANuFacTUrinG DIrEctoR ;4;;nan;10138;8;;No;24;4;2;nan;0;nan;1;3;1;nan;0;0;nan;1991;1000000000$;;;True
1464;31;No;;1276,0$;;2;1;Medical;1;1974;4;1;59;1;1; laBORatORY TeChnICIAN ;4;;1129;17536;1;Y;;11;3;3;nan;3;nan;4;3;1;nan;0;0;1129;1992;1000000000$;;;Yes
1465;25;No;travel_rarely;309,0$;;2;3;;1;nan;3;1;82;3;1; hUMaN reSoURces ;2;;nan;19655;4;Y;No;14;3;3;80;0;6;3;3;2;nan;1;2;nan;1998;1000000000$;;;0
1466;40;No;;543,0$; Research & Development ;-44;4;;1;2012;1;0;83;3;1; LABOrATORy tEChNiCIaN ;4;Married;nan;4060;8;;No;19;3;3;nan;2;8;3;2;1;nan;0;0;nan;1983;1000000000$; LABOrATORy tEChNiCIaN  -  Research & Development ;;True
1467;39;No;non-travel;105,0$;;9;3;;1;nan;4;0;87;3;5; MANaGeR ;4;;19431;15302;2;;;13;3;3;nan;0;nan;3;2;6;nan;1;3;19431;1984;1000000000$;;;False
1468;23;Yes;;638,0$;;9;3;;1;2023;4;0;33;3;1; SAles REprESeNTAtiVe ;1;Married;nan;26956;1;;No;19;3;1;nan;1;nan;3;nan;1;nan;1;0;nan;2000;1000000000$;;;False
1469;35;No;travel_rarely;1146,0$;;26;4;Life Sciences;1;2040;3;1;31;3;3; HUmAN REsOURcES ;4;Single;nan;16642;1;;Yes;16;3;3;nan;0;nan;2;nan;9;nan;1;7;nan;1988;1000000000$;;;0
1470;34;No;travel_rarely;1440,0$;;7;2;Technical Degree;1;1541;2;0;55;3;1; saLeS RePreseNTAtIve ;3;;2308;4944;0;;Yes;25;4;2;nan;1;12;4;3;11;nan;5;7;2308;1989;1000000000$;;;1
1471;28;No;non-travel;1103,0$;;16;3;Medical;1;1947;3;0;49;3;1; ReSearCH ScIEntISt ;3;Single;2144;2122;1;;No;14;3;3;nan;0;5;3;2;5;nan;1;4;2144;1995;1000000000$;;;False
1472;29;No;;136,0$;;1;3;Life Sciences;1;1954;1;0;89;3;2; HeALTHcare repREsEnTAtivE ;1;Married;5373;6225;0;Y;No;12;3;1;nan;1;6;5;2;5;nan;0;2;5373;1994;1000000000$;;;0
